datetimeUtc,humidity_pct,pm03_count,pm25,temperature_c,pm25_lag_1h,pm25_lag_3h,pm25_lag_6h,pm25_lag_12h,pm25_lag_24h,pm25_lag_48h,pm25_rolling_mean_6h,pm25_rolling_mean_12h,pm25_rolling_mean_24h,pm25_rolling_mean_48h,hour,day_of_week,month,target_pm25_next24h_avg
2025-12-26 09:00:00+00:00,35.290909333662555,1657.6818181818182,46.60909097844904,13.2999999739907,46.66666682561239,87.31250095367432,36.13333288828532,175.37916819254556,84.59583346048991,69.60416762034099,56.69444465637207,76.57200150638316,101.39398701795022,103.14760142800584,9,4,12,49.05849633162671
2025-12-26 10:00:00+00:00,41.450000286102295,1836.0833333333333,52.22083314259847,12.179166634877523,46.60909097844904,53.54583358764648,47.16250038146973,134.12916660308838,84.74583307902019,80.47916793823242,58.440404338066024,65.8411617385418,99.81120608119852,102.66853733129976,10,4,12,49.34755882500398
2025-12-26 11:00:00+00:00,48.12083339691162,1912.5833333333333,55.15416638056437,11.145833333333334,52.22083314259847,46.66666682561239,69.34583330154419,127.1666669845581,62.370833237965904,83.01666609446208,59.28345979825415,59.01546728350096,98.45599775051427,102.07982202305737,11,4,12,49.75189913192181
2025-12-26 12:00:00+00:00,49.08333349227905,2089.958333333333,59.32916657129923,10.712500095367432,55.15416638056437,46.60909097844904,87.31250095367432,73.70416673024495,58.94166612625122,89.05416679382324,56.91818197809084,53.014425566501494,98.15530329812255,101.49935327901784,12,4,12,50.34217690307685
2025-12-26 13:00:00+00:00,50.55833307902018,2543.2916666666665,70.125,10.404166301091513,59.32916657129923,52.22083314259847,53.54583358764648,48.20000007417466,82.22500006357829,103.17083231608072,52.25429291436166,51.81650888658934,98.17144914999956,100.88008244104857,13,4,12,51.023079688801914
2025-12-26 14:00:00+00:00,51.362500031789146,2475.1666666666665,68.52916542689006,10.295833428700766,70.125,55.15416638056437,46.66666682561239,20.11818155375394,131.90833473205566,97.0833346048991,55.017487316420585,53.643592213741464,97.6672824806838,100.19162760113024,14,4,12,51.202767274897504
2025-12-26 15:00:00+00:00,51.45909083973277,2409.090909090909,67.21363605152477,10.27727274461226,68.52916542689006,59.32916657129923,46.60909097844904,36.13333288828532,103.97083377838136,96.88750012715656,58.66123708330019,57.67784086983613,95.02648375963521,99.59674907658838,15,4,12,51.61591436796718
2025-12-26 16:00:00+00:00,51.65000009536743,3117.75,85.19583352406819,10.270833214124044,67.21363605152477,70.125,52.22083314259847,47.16250038146973,156.49583435058594,133.08333333333334,62.09532792881282,60.26786613343941,93.49493385434953,98.97854357501274,16,4,12,51.30706019865142
2025-12-26 17:00:00+00:00,51.433333237965904,3187.458333333333,88.69166723887126,10.287500143051147,85.19583352406819,68.52916542689006,55.15416638056437,69.34583330154419,168.9375025431315,131.62916882832846,67.59116132572443,63.4373105619893,90.52410048657795,97.98088732898636,17,4,12,51.5598379737801
2025-12-26 18:00:00+00:00,51.27916701634725,2828.4166666666665,77.17083358764648,10.25,88.69166723887126,67.21363605152477,59.32916657129923,87.31250095367432,171.15000025431314,129.52083460489908,73.18074480210892,65.04946339009987,87.18052401556712,97.08635604587268,18,4,12,52.716735114051836
2025-12-26 19:00:00+00:00,51.62083260218302,2480.2916666666665,72.25416660308838,10.008333365122477,77.17083358764648,85.19583352406819,70.125,53.54583358764648,184.2791652679444,133.0791654586792,76.15435597150012,64.2043244429309,83.26472540445602,95.99573102467991,19,4,12,53.18461708498723
2025-12-26 20:00:00+00:00,51.6166664759318,1252.3333333333333,44.84166669845581,9.604166825612388,72.25416660308838,88.69166723887126,68.52916542689006,46.66666682561239,224.9708334604899,114.3375015258789,76.50921707201486,65.76335219421772,78.59701712675367,94.72854354852177,20,4,12,54.582707374685945
2025-12-26 21:00:00+00:00,51.41249974568685,1035.5,35.949999849001564,9.195833285649618,44.84166669845581,77.17083358764648,67.21363605152477,46.60909097844904,175.37916819254556,100.14583365122478,72.56130061727582,65.611268850288,71.0916351783356,93.2807136562838,21,4,12,56.46239492071398
2025-12-26 22:00:00+00:00,50.77500009536743,511.875,15.108333150545755,8.754166603088379,35.949999849001564,72.25416660308838,85.19583352406819,52.22083314259847,134.12916660308838,108.2666670481364,67.35069458352194,64.72301125616738,65.28208649735458,91.9433004520708,22,4,12,59.20840183833633
